interval_timer.outstandingLongLatencyCycles = 2892237, 985233, 1414488, 1000372, 1016774, 1036604, 1105026, 1064634, 1023593, 960632, 804881, 913025, 1111816, 967564, 1237671, 1028581, 913691, 963921, 954244, 1020614, 1225864, 917654, 926577, 1023633, 1181643, 1027696, 1023413, 951633, 818337, 969672, 1219028, 1023149, 1275761, 1021136, 926267, 978648
interval_timer.outstandingLongLatencyInsns = 5772018, 2321685, 3031401, 2258973, 2457832, 2352550, 2494424, 2502420, 2326730, 2118200, 1894745, 2178004, 2554786, 2281100, 2928102, 2375566, 2351678, 2102076, 2254739, 2233417, 2569236, 2054112, 2279618, 2384467, 2695531, 2366038, 2281317, 2062595, 1928329, 2247060, 2726450, 2361671, 2966810, 2273657, 2117097, 2265797
interval_timer.totalHiddenDCacheLatency = 6341570, 2685772, 3538983, 2587805, 2842216, 2717538, 2864852, 2777415, 2597359, 2523900, 2249644, 2437730, 2740988, 2575631, 3381252, 2890584, 2700716, 2436447, 2578765, 2749048, 3168655, 2460049, 2665642, 2791732, 3028148, 2672319, 2559115, 2466748, 2259291, 2498189, 2758859, 2635282, 3379984, 2714781, 2431575, 2588365
interval_timer.totalHiddenLongerDCacheLatency = 719835, 305972, 371521, 446763, 392491, 247078, 290970, 329473, 402349, 384854, 253939, 205195, 298001, 301839, 494993, 395506, 354448, 168953, 256426, 295592, 380218, 348497, 305163, 242416, 277115, 349976, 401144, 355528, 194913, 225229, 266592, 338232, 489116, 271382, 215016, 284730
interval_timer.totalMfenceLatency = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
interval_timer.totalSerializationLatency = 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
interval_timer.uop_branch = 10780180, 803753, 804505, 804580, 803758, 803758, 804158, 805104, 804258, 804058, 803858, 804258, 804258, 803658, 804158, 804058, 804558, 804358, 803858, 803958, 804258, 804358, 803558, 804258, 804158, 804358, 804458, 803758, 804058, 804258, 804058, 803658, 804458, 804258, 804158, 804558
interval_timer.uop_fp_addsub = 859903, 854700, 856100, 856400, 853400, 856700, 857100, 854400, 859000, 861600, 854000, 857000, 855400, 855300, 855400, 857900, 854200, 858000, 861800, 855000, 859000, 855200, 856400, 851600, 859000, 855800, 858000, 861800, 855600, 858400, 853800, 856500, 852900, 859200, 857000, 857000
interval_timer.uop_fp_muldiv = 1012402, 1009100, 1009100, 1010200, 1008000, 1011300, 1010200, 1005800, 1011300, 1012400, 1008000, 1010200, 1009100, 1009100, 1010200, 1011300, 1005800, 1010200, 1012400, 1008000, 1011300, 1008000, 1010200, 1009100, 1011300, 1006900, 1009100, 1012400, 1008000, 1011300, 1008000, 1011300, 1008000, 1011300, 1008000, 1008000
interval_timer.uop_generic = 27782142, 3826735, 3832473, 3829984, 3825106, 3829306, 3833106, 3834351, 3837506, 3835506, 3827306, 3832506, 3829106, 3826406, 3829806, 3833506, 3832706, 3836306, 3835306, 3827606, 3834006, 3827606, 3828006, 3829306, 3834206, 3833006, 3835606, 3834106, 3829806, 3833006, 3826106, 3828706, 3828706, 3834806, 3835206, 3834406
interval_timer.uop_load = 11917255, 1895988, 1897214, 1896895, 1894779, 1897479, 1897679, 1895948, 1899279, 1899079, 1895279, 1897479, 1896079, 1895579, 1896979, 1898379, 1895179, 1898379, 1899079, 1895179, 1898279, 1894979, 1896579, 1896679, 1898379, 1895779, 1897479, 1898779, 1895679, 1898079, 1894879, 1897379, 1895579, 1898479, 1896979, 1896579
interval_timer.uop_store = 6774766, 861774, 862541, 862746, 861751, 862051, 862351, 862697, 862551, 862451, 861851, 862451, 862351, 861751, 862351, 862351, 862351, 862551, 862251, 861951, 862551, 862351, 861751, 862351, 862451, 862251, 862551, 862151, 862051, 862551, 862051, 861951, 862451, 862551, 862151, 862551
interval_timer.uops_pause = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
interval_timer.uops_total = 59126648, 9252050, 9261933, 9260805, 9246794, 9260594, 9264594, 9258300, 9273894, 9275094, 9250294, 9263894, 9256294, 9251794, 9258894, 9267494, 9254794, 9269794, 9274694, 9251694, 9269394, 9252494, 9256494, 9253294, 9269494, 9258094, 9267194, 9272994, 9255194, 9267594, 9248894, 9259494, 9252094, 9270594, 9263494, 9263094
interval_timer.uops_x87 = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ipc = 0.292994327105
itlb.access = 8559871, 962351, 964186, 965117, 962449, 964249, 964449, 963253, 965249, 962649, 962649, 964649, 964049, 961849, 965449, 964849, 962849, 964849, 961849, 961849, 964249, 962649, 962249, 968449, 964049, 962049, 963449, 961249, 962049, 964649, 963049, 964049, 965849, 964249, 962249, 963049
itlb.miss = 82, 23, 23, 23, 18, 18, 18, 23, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
itlb_cache.access-mru-0 = 8177865, 894527, 896362, 897293, 894631, 896431, 896631, 895427, 897431, 894831, 894831, 896831, 896231, 894031, 897631, 897031, 895031, 897031, 894031, 894031, 896431, 894831, 894431, 900631, 896231, 894231, 895631, 893431, 894231, 896831, 895231, 896231, 898031, 896431, 894431, 895231
itlb_cache.access-mru-1 = 373728, 67801, 67801, 67801, 67800, 67800, 67800, 67803, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800, 67800
itlb_cache.access-mru-2 = 8193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
itlb_cache.access-mru-3 = 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.access-mru-0 = 18195928, 2510733, 2564708, 2508805, 2515636, 2515729, 2567625, 2479020, 2505226, 2570722, 2579655, 2517979, 2572005, 2514511, 2513295, 2543567, 2544323, 2575057, 2518759, 2576875, 2563303, 2566160, 2516347, 2579637, 2488746, 2561982, 2565194, 2506506, 2578013, 2517815, 2571195, 2517981, 2506358, 2505833, 2512430, 2515433
L1-D.access-mru-1 = 348028, 168659, 126039, 168721, 165926, 166433, 128743, 186755, 172178, 131980, 125823, 168402, 127724, 170023, 157726, 145612, 145754, 127563, 164236, 122047, 130336, 129645, 169212, 122612, 181616, 131024, 133565, 172732, 127441, 168029, 128136, 168518, 162919, 168742, 164863, 164964
L1-D.access-mru-2 = 20455, 29379, 13971, 34592, 30990, 27484, 11120, 32400, 32892, 7383, 4283, 30375, 9593, 33195, 38290, 19595, 14387, 10191, 31083, 8477, 11883, 14283, 29856, 9687, 27481, 14993, 10588, 29886, 4882, 32592, 8892, 33092, 39184, 41469, 33776, 30093
L1-D.access-mru-3 = 13460, 16898, 13998, 14785, 6798, 14199, 16462, 22835, 18442, 18201, 16900, 10100, 12699, 6193, 5101, 10965, 13300, 16299, 14295, 16395, 16194, 13892, 6139, 11497, 21296, 17095, 17799, 18597, 16800, 8695, 12499, 6604, 5001, 8710, 16396, 17497
L1-D.backinval-D = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.backinval-E = 52065, 29454, 31693, 26914, 32467, 29919, 28163, 28558, 27806, 26779, 26025, 28181, 30230, 28843, 35652, 32456, 33521, 28854, 27775, 27357, 30447, 27724, 31636, 29359, 29931, 27791, 27430, 26842, 26172, 29183, 29959, 28496, 36599, 31452, 27817, 27140
L1-D.backinval-I = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.backinval-M = 46956, 351, 362, 453, 355, 554, 356, 3263, 363, 362, 389, 458, 399, 543, 542, 3942, 4232, 343, 351, 312, 301, 355, 458, 359, 3664, 352, 359, 365, 398, 636, 438, 544, 546, 846, 357, 354
L1-D.backinval-O = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.backinval-S = 4437, 1949, 8504, 4887, 3921, 4765, 7120, 5317, 4534, 5705, 3656, 4032, 5451, 3752, 8336, 4182, 1570, 2235, 4408, 5230, 7942, 4867, 4255, 5427, 7651, 4396, 4756, 5639, 3707, 3406, 5427, 3699, 6995, 3538, 3071, 3246
L1-D.backinval-u = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.coherency-downgrades = 299, 92, 294, 331, 272, 334, 346, 297, 341, 334, 262, 199, 302, 245, 293, 229, 80, 193, 243, 204, 287, 185, 385, 333, 174, 414, 318, 194, 196, 176, 140, 213, 150, 73, 223, 357
L1-D.coherency-invalidates = 43, 10, 11, 12, 8, 7, 8, 12, 8, 6, 7, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4
L1-D.coherency-upgrades = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.coherency-writebacks = 245, 88, 228, 232, 228, 226, 213, 217, 213, 198, 173, 178, 101, 57, 165, 191, 233, 216, 212, 220, 208, 195, 224, 219, 203, 180, 166, 153, 100, 62, 173, 188, 204, 217, 233, 231
L1-D.evict-D = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-E = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-I = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-M = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-O = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-prefetch = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-S = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-u = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.evict-warmup = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.hits-prefetch = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.hits-warmup = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.invalidate-prefetch = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.invalidate-warmup = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.load-misses = 68250, 31625, 40419, 32024, 36576, 34886, 35491, 34135, 32498, 32666, 29888, 32420, 35889, 32790, 44189, 36843, 35285, 31243, 32375, 32785, 38587, 32783, 36075, 35000, 37805, 32385, 32340, 32672, 30077, 32781, 35578, 32385, 43799, 35194, 31056, 30540
L1-D.load-misses-D = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.load-misses-E = 34, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.load-misses-I = 68181, 31625, 40419, 32024, 36576, 34886, 35491, 34134, 32498, 32666, 29888, 32420, 35889, 32790, 44189, 36843, 35285, 31243, 32375, 32785, 38587, 32783, 36075, 35000, 37805, 32385, 32340, 32672, 30077, 32781, 35578, 32385, 43799, 35194, 31056, 30540
L1-D.load-misses-M = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.load-misses-O = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.load-misses-S = 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.load-misses-u = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.load-overlapping-misses = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads = 11918381, 1895988, 1897214, 1896895, 1894779, 1897479, 1897679, 1895948, 1899279, 1899079, 1895279, 1897479, 1896079, 1895579, 1896979, 1898379, 1895179, 1898379, 1899079, 1895179, 1898279, 1894979, 1896579, 1896679, 1898379, 1895779, 1897479, 1898779, 1895679, 1898079, 1894879, 1897379, 1895579, 1898479, 1896979, 1896579
L1-D.loads-D = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-E = 2105750, 38047, 31738, 34271, 30312, 32820, 33610, 33783, 34796, 34418, 34402, 31893, 32036, 33158, 27854, 33278, 34009, 38389, 32873, 34958, 32516, 34458, 30362, 31775, 31531, 34550, 34434, 34530, 34487, 33787, 32283, 33439, 30796, 35894, 35003, 35669
L1-D.loads-I = 68181, 31625, 40419, 32024, 36576, 34886, 35491, 34134, 32498, 32666, 29888, 32420, 35889, 32790, 44189, 36843, 35285, 31243, 32375, 32785, 38587, 32783, 36075, 35000, 37805, 32385, 32340, 32672, 30077, 32781, 35578, 32385, 43799, 35194, 31056, 30540
L1-D.loads-M = 8798846, 931759, 932917, 931925, 931540, 931839, 932841, 933869, 933639, 932641, 932041, 932640, 932040, 931538, 932140, 931834, 933531, 933541, 932639, 931941, 932639, 931739, 931738, 932639, 932732, 933340, 933441, 932339, 932441, 932441, 931640, 931738, 932338, 932841, 933741, 933339
L1-D.loads-O = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-prefetch = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-S = 945604, 894557, 892140, 898675, 896351, 897934, 895737, 894162, 898346, 899354, 898948, 900526, 896114, 898093, 892796, 896424, 892354, 895206, 901192, 895495, 894537, 895999, 898404, 897265, 896311, 895504, 897264, 899238, 898674, 899070, 895378, 899817, 888646, 894550, 897179, 897031
L1-D.loads-u = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-cache-remote = 471, 174, 269, 302, 306, 248, 275, 355, 300, 280, 239, 284, 292, 323, 192, 217, 117, 133, 291, 222, 132, 267, 352, 370, 394, 232, 213, 313, 228, 129, 206, 207, 65, 194, 306, 109
L1-D.loads-where-dram = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-dram-cache = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-dram-local = 56, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-dram-remote = 423, 19, 25, 27, 21, 20, 21, 45, 16, 18, 14, 10, 11, 7, 6, 5, 6, 3, 3, 5, 3, 1, 1, 2, 2, 2, 1, 2, 2, 4, 1, 2, 1, 1, 1, 1
L1-D.loads-where-L1 = 11850131, 1864363, 1856795, 1864871, 1858203, 1862593, 1862188, 1861813, 1866781, 1866413, 1865391, 1865059, 1860190, 1862789, 1852790, 1861536, 1859894, 1867136, 1866704, 1862394, 1859692, 1862196, 1860504, 1861679, 1860574, 1863394, 1865139, 1866107, 1865602, 1865298, 1859301, 1864994, 1851780, 1863285, 1865923, 1866039
L1-D.loads-where-L1_S = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-L1I = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-L2 = 115, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1
L1-D.loads-where-L2_S = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-L3 = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-L3_S = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-L4 = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-L4_S = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-miss = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-nuca-cache = 67185, 31431, 40124, 31694, 36244, 34617, 35194, 33733, 32181, 32367, 29634, 32125, 35585, 32458, 43989, 36620, 35161, 31106, 32080, 32557, 38450, 32514, 35720, 34626, 37408, 32150, 32125, 32356, 29846, 32647, 35370, 32174, 43731, 34998, 30748, 30429
L1-D.loads-where-nuca-local = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-nuca-remote = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-predicate-false = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-prefetch-no-mapping = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.loads-where-unknown = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.mshr-latency = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.next_read.no-free-slots = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.next_read.num-barriers = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.next_read.num-requests = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.next_read.requests-out-of-order = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.next_read.requests-simultaneous = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.next_read.total-barrier-delay = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.next_read.total-delay = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.prefetches = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.qbs-query-latency = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.snoop-latency = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.store-misses = 47321, 468, 620, 714, 604, 799, 589, 3500, 594, 578, 581, 654, 520, 618, 729, 4148, 4481, 577, 582, 551, 527, 567, 701, 597, 3886, 551, 544, 537, 517, 718, 630, 750, 769, 1082, 609, 603
L1-D.store-misses-D = 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
L1-D.store-misses-E = 11455, 2, 3, 2, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1
L1-D.store-misses-I = 35816, 461, 611, 707, 602, 797, 587, 3492, 592, 576, 579, 652, 517, 616, 727, 4145, 4478, 575, 580, 549, 524, 564, 699, 594, 3883, 548, 542, 535, 515, 716, 627, 748, 767, 1080, 607, 601
